CHR,POS,depth,method
NC_045512v2,19486,2.2885061608959808e-5,smart_seq3
NC_045512v2,19487,2.2877568004347537e-5,smart_seq3
NC_045512v2,19488,2.3492499130680477e-5,smart_seq3
NC_045512v2,19489,2.3765425026418625e-5,smart_seq3
NC_045512v2,19490,2.3767467685342044e-5,smart_seq3
NC_045512v2,19491,2.3781727079711272e-5,smart_seq3
NC_045512v2,19492,2.4343215399961594e-5,smart_seq3
NC_045512v2,19493,2.434346585573851e-5,smart_seq3
NC_045512v2,19494,2.4284164572273693e-5,smart_seq3
NC_045512v2,19495,2.4091692378858386e-5,smart_seq3
NC_045512v2,19496,2.4116906106661153e-5,smart_seq3
NC_045512v2,19497,2.3870519330312387e-5,smart_seq3
NC_045512v2,19498,2.3870519330312387e-5,smart_seq3
NC_045512v2,19499,2.417682200307361e-5,smart_seq3
NC_045512v2,19500,2.417682200307361e-5,smart_seq3
NC_045512v2,19501,2.4175367980914764e-5,smart_seq3
NC_045512v2,19502,2.3648120477098642e-5,smart_seq3
NC_045512v2,19503,2.3642418948364127e-5,smart_seq3
NC_045512v2,19504,2.3875926702811138e-5,smart_seq3
NC_045512v2,19505,2.3968577107426038e-5,smart_seq3
NC_045512v2,19506,2.4006535739164623e-5,smart_seq3
NC_045512v2,19507,2.4032963092767496e-5,smart_seq3
NC_045512v2,19508,2.2992811460431563e-5,smart_seq3
NC_045512v2,19509,2.3263060102151707e-5,smart_seq3
NC_045512v2,19510,2.3612479719808254e-5,smart_seq3
NC_045512v2,19511,2.3612479719808254e-5,smart_seq3
NC_045512v2,19512,2.3606157484481646e-5,smart_seq3
NC_045512v2,19513,2.342798338751688e-5,smart_seq3
NC_045512v2,19514,2.4894879286976935e-5,smart_seq3
NC_045512v2,19515,2.496990689972953e-5,smart_seq3
NC_045512v2,19516,2.480981037245096e-5,smart_seq3
NC_045512v2,19517,2.4397605125114104e-5,smart_seq3
NC_045512v2,19518,2.445330928320718e-5,smart_seq3
NC_045512v2,19519,2.2569002781894564e-5,smart_seq3
NC_045512v2,19520,2.2608759609503076e-5,smart_seq3
NC_045512v2,19521,2.3177592456629554e-5,smart_seq3
NC_045512v2,19522,2.2834111912916527e-5,smart_seq3
NC_045512v2,19523,2.2562783255517084e-5,smart_seq3
NC_045512v2,19524,2.2462487722789455e-5,smart_seq3
NC_045512v2,19525,2.28177005453465e-5,smart_seq3
NC_045512v2,19526,2.306723727727231e-5,smart_seq3
NC_045512v2,19527,2.5641256932303616e-5,smart_seq3
NC_045512v2,19528,2.5943702856125272e-5,smart_seq3
NC_045512v2,19529,2.5515175310340418e-5,smart_seq3
NC_045512v2,19530,2.559830552491413e-5,smart_seq3
NC_045512v2,19531,2.5871543169686397e-5,smart_seq3
NC_045512v2,19532,2.5517554961666194e-5,smart_seq3
NC_045512v2,19533,2.5722035122321164e-5,smart_seq3
NC_045512v2,19534,2.56482059196569e-5,smart_seq3
NC_045512v2,19535,2.607373801464849e-5,smart_seq3
NC_045512v2,19536,2.626064603839637e-5,smart_seq3
NC_045512v2,19537,2.570339893613703e-5,smart_seq3
NC_045512v2,19538,2.534612409375063e-5,smart_seq3
NC_045512v2,19539,2.5362321975459568e-5,smart_seq3
NC_045512v2,19540,2.531042629054791e-5,smart_seq3
NC_045512v2,19541,2.544989551628524e-5,smart_seq3
NC_045512v2,19542,2.5124285284879977e-5,smart_seq3
NC_045512v2,19543,2.5327239196410668e-5,smart_seq3
NC_045512v2,19544,2.532578517425182e-5,smart_seq3
NC_045512v2,19545,2.4953233101073413e-5,smart_seq3
NC_045512v2,19546,2.4860344999627996e-5,smart_seq3
NC_045512v2,19547,2.5014916268610282e-5,smart_seq3
NC_045512v2,19548,2.49384160755539e-5,smart_seq3
NC_045512v2,19549,2.494048221149493e-5,smart_seq3
NC_045512v2,19550,2.4948081080956957e-5,smart_seq3
NC_045512v2,19551,2.4712408926678957e-5,smart_seq3
NC_045512v2,19552,2.4826394494090798e-5,smart_seq3
NC_045512v2,19553,2.4891829911237442e-5,smart_seq3
NC_045512v2,19554,2.4883742730700512e-5,smart_seq3
NC_045512v2,19555,2.4965057392516445e-5,smart_seq3
NC_045512v2,19556,2.4770966513349726e-5,smart_seq3
NC_045512v2,19557,2.4893525446834382e-5,smart_seq3
NC_045512v2,19558,2.4908375852510427e-5,smart_seq3
NC_045512v2,19559,2.5005026782973783e-5,smart_seq3
NC_045512v2,19560,2.6126543557579406e-5,smart_seq3
NC_045512v2,19561,2.5798061329389984e-5,smart_seq3
NC_045512v2,19562,2.4992306445979765e-5,smart_seq3
NC_045512v2,19563,2.4932460782294374e-5,smart_seq3
NC_045512v2,19564,2.5027274214432224e-5,smart_seq3
NC_045512v2,19565,2.5030075240189993e-5,smart_seq3
NC_045512v2,19566,2.5079617031734848e-5,smart_seq3
NC_045512v2,19567,2.497756411106512e-5,smart_seq3
NC_045512v2,19568,2.477517565146113e-5,smart_seq3
NC_045512v2,19569,2.490401677713593e-5,smart_seq3
NC_045512v2,19570,2.498013043062277e-5,smart_seq3
NC_045512v2,19571,2.4983948572865714e-5,smart_seq3
NC_045512v2,19572,2.4401728216182768e-5,smart_seq3
NC_045512v2,19573,2.438243277048806e-5,smart_seq3
NC_045512v2,19574,2.4382012714107783e-5,smart_seq3
NC_045512v2,19575,2.4422846216304834e-5,smart_seq3
NC_045512v2,19576,2.4406818909682717e-5,smart_seq3
NC_045512v2,19577,2.436910986238953e-5,smart_seq3
NC_045512v2,19578,2.4433212407138968e-5,smart_seq3
NC_045512v2,19579,2.4390767611548738e-5,smart_seq3
NC_045512v2,19580,2.3988560190913362e-5,smart_seq3
NC_045512v2,19581,2.4036094859182743e-5,smart_seq3
NC_045512v2,19582,2.4204455703234236e-5,smart_seq3
NC_045512v2,19583,2.4239376273686037e-5,smart_seq3
NC_045512v2,19584,2.437140536465457e-5,smart_seq3
NC_045512v2,19585,2.445227233710141e-5,smart_seq3
NC_045512v2,19586,2.4804433982807283e-5,smart_seq3
NC_045512v2,19587,2.451368074237519e-5,smart_seq3
NC_045512v2,19588,2.451545417240137e-5,smart_seq3
NC_045512v2,19589,2.4735555535767432e-5,smart_seq3
NC_045512v2,19590,2.4744771247870986e-5,smart_seq3
NC_045512v2,19591,2.4729313690320698e-5,smart_seq3
NC_045512v2,19592,2.4293523453077036e-5,smart_seq3
NC_045512v2,19593,2.441490674837057e-5,smart_seq3
NC_045512v2,19594,2.441681318018301e-5,smart_seq3
NC_045512v2,19595,2.381219112112915e-5,smart_seq3
NC_045512v2,19596,2.3810292343374342e-5,smart_seq3
NC_045512v2,19597,2.385717296023754e-5,smart_seq3
NC_045512v2,19598,2.385717296023754e-5,smart_seq3
NC_045512v2,19599,2.3908305090706847e-5,smart_seq3
NC_045512v2,19600,2.3907704780439904e-5,smart_seq3
NC_045512v2,19601,2.3894454407520945e-5,smart_seq3
NC_045512v2,19602,2.3836390519274155e-5,smart_seq3
NC_045512v2,19603,2.3675497750741638e-5,smart_seq3
NC_045512v2,19604,2.3164070310912688e-5,smart_seq3
NC_045512v2,19605,2.322711987726335e-5,smart_seq3
NC_045512v2,19606,2.3247570689278538e-5,smart_seq3
NC_045512v2,19607,2.133200146177542e-5,smart_seq3
NC_045512v2,19608,2.1333229465672863e-5,smart_seq3
NC_045512v2,19609,2.1333447121258787e-5,smart_seq3
NC_045512v2,19610,2.133324472046444e-5,smart_seq3
NC_045512v2,19611,2.1356218390974955e-5,smart_seq3
NC_045512v2,19612,2.1365381568688602e-5,smart_seq3
NC_045512v2,19613,2.1315788678146714e-5,smart_seq3
NC_045512v2,19614,2.092732013781873e-5,smart_seq3
NC_045512v2,19615,2.0817203999759353e-5,smart_seq3
NC_045512v2,19616,2.078088062791919e-5,smart_seq3
NC_045512v2,19617,2.078088062791919e-5,smart_seq3
NC_045512v2,19618,2.070026776757784e-5,smart_seq3
NC_045512v2,19619,2.0943118719342234e-5,smart_seq3
NC_045512v2,19620,2.030856279855962e-5,smart_seq3
NC_045512v2,19621,2.0433012358388065e-5,smart_seq3
NC_045512v2,19622,2.0363800035806857e-5,smart_seq3
NC_045512v2,19623,2.0340918782941687e-5,smart_seq3
NC_045512v2,19624,2.0317401759782258e-5,smart_seq3
NC_045512v2,19625,2.1134158773570474e-5,smart_seq3
NC_045512v2,19626,2.1132478622315968e-5,smart_seq3
NC_045512v2,19627,2.1154994812113503e-5,smart_seq3
NC_045512v2,19628,2.1176289981857996e-5,smart_seq3
NC_045512v2,19629,2.162062577271785e-5,smart_seq3
NC_045512v2,19630,2.162193353711072e-5,smart_seq3
NC_045512v2,19631,2.1520789442005508e-5,smart_seq3
NC_045512v2,19632,2.155888305494272e-5,smart_seq3
NC_045512v2,19633,2.145646024494682e-5,smart_seq3
NC_045512v2,19634,2.1518792679259203e-5,smart_seq3
NC_045512v2,19635,2.1529080014594942e-5,smart_seq3
NC_045512v2,19636,2.0319367309990908e-5,smart_seq3
NC_045512v2,19637,1.9626641379008072e-5,smart_seq3
NC_045512v2,19638,1.964560186688271e-5,smart_seq3
NC_045512v2,19639,1.9713396186991667e-5,smart_seq3
NC_045512v2,19640,1.9779925941294e-5,smart_seq3
NC_045512v2,19641,1.978216748268303e-5,smart_seq3
NC_045512v2,19642,1.925988020275933e-5,smart_seq3
NC_045512v2,19643,1.925988020275933e-5,smart_seq3
NC_045512v2,19644,1.9249525499393283e-5,smart_seq3
NC_045512v2,19645,1.9456030596527002e-5,smart_seq3
NC_045512v2,19646,1.9079019424522495e-5,smart_seq3
NC_045512v2,19647,1.9488278751501367e-5,smart_seq3
NC_045512v2,19648,1.978166055082164e-5,smart_seq3
NC_045512v2,19649,1.9245980348211684e-5,smart_seq3
NC_045512v2,19650,1.9300972284776655e-5,smart_seq3
NC_045512v2,19651,1.9300972284776655e-5,smart_seq3
NC_045512v2,19652,1.9600180413185414e-5,smart_seq3
NC_045512v2,19653,1.9656649946326227e-5,smart_seq3
NC_045512v2,19654,1.9441095674043485e-5,smart_seq3
NC_045512v2,19655,1.6787007695642806e-5,smart_seq3
NC_045512v2,19656,1.6738525319792025e-5,smart_seq3
NC_045512v2,19657,1.654264929692582e-5,smart_seq3
NC_045512v2,19658,1.6532154912589525e-5,smart_seq3
NC_045512v2,19659,1.6001187508879807e-5,smart_seq3
NC_045512v2,19660,1.5967387916392603e-5,smart_seq3
NC_045512v2,19661,1.5963236972892348e-5,smart_seq3
NC_045512v2,19662,1.527631442922949e-5,smart_seq3
NC_045512v2,19663,1.5229464667953133e-5,smart_seq3
NC_045512v2,19664,1.5466070512041915e-5,smart_seq3
NC_045512v2,19665,1.6820680060200737e-5,smart_seq3
NC_045512v2,19666,1.677146681859349e-5,smart_seq3
NC_045512v2,19667,1.6782217855816137e-5,smart_seq3
NC_045512v2,19668,1.6727021090860626e-5,smart_seq3
NC_045512v2,19669,1.6857086895337908e-5,smart_seq3
NC_045512v2,19670,1.6853639992950633e-5,smart_seq3
NC_045512v2,19671,1.632696446753495e-5,smart_seq3
NC_045512v2,19672,1.7129228627939122e-5,smart_seq3
NC_045512v2,19673,1.721520790322428e-5,smart_seq3
NC_045512v2,19674,1.732496229870178e-5,smart_seq3
NC_045512v2,19675,1.7340535588176253e-5,smart_seq3
NC_045512v2,19676,1.7091887023993556e-5,smart_seq3
NC_045512v2,19677,1.7247924143331206e-5,smart_seq3
NC_045512v2,19678,1.7737540727171412e-5,smart_seq3
NC_045512v2,19679,1.7692227865250458e-5,smart_seq3
NC_045512v2,19680,1.758591827674731e-5,smart_seq3
NC_045512v2,19681,1.741242354509435e-5,smart_seq3
NC_045512v2,19682,1.752745842838075e-5,smart_seq3
NC_045512v2,19683,1.730727446484554e-5,smart_seq3
NC_045512v2,19684,1.7987968734112068e-5,smart_seq3
NC_045512v2,19685,1.7754734292376147e-5,smart_seq3
NC_045512v2,19686,1.7617116173669294e-5,smart_seq3
NC_045512v2,19687,1.7551737806565536e-5,smart_seq3
NC_045512v2,19688,1.7470716268287012e-5,smart_seq3
NC_045512v2,19689,1.750789363578635e-5,smart_seq3
NC_045512v2,19690,1.7566502661828713e-5,smart_seq3
NC_045512v2,19691,1.7488056708750823e-5,smart_seq3
NC_045512v2,19692,1.7437743258125852e-5,smart_seq3
NC_045512v2,19693,1.717716294243561e-5,smart_seq3
NC_045512v2,19694,1.7201059937361044e-5,smart_seq3
NC_045512v2,19695,1.7298673475730512e-5,smart_seq3
NC_045512v2,19696,1.7308521463347323e-5,smart_seq3
NC_045512v2,19697,1.7122115476018538e-5,smart_seq3
NC_045512v2,19698,1.7208489338455605e-5,smart_seq3
NC_045512v2,19699,1.7204701882207167e-5,smart_seq3
NC_045512v2,19700,1.7190422664404286e-5,smart_seq3
NC_045512v2,19701,1.7318580511961407e-5,smart_seq3
NC_045512v2,19702,1.7204634495845326e-5,smart_seq3
NC_045512v2,19703,1.7225249167941944e-5,smart_seq3
NC_045512v2,19704,1.722545156873629e-5,smart_seq3
NC_045512v2,19705,1.7543307795178167e-5,smart_seq3
NC_045512v2,19706,1.788300669439218e-5,smart_seq3
NC_045512v2,19707,1.774390934250414e-5,smart_seq3
NC_045512v2,19708,1.7712279627722736e-5,smart_seq3
NC_045512v2,19709,1.7547188547286223e-5,smart_seq3
NC_045512v2,19710,1.6542928714929523e-5,smart_seq3
NC_045512v2,19711,1.6890929781048756e-5,smart_seq3
NC_045512v2,19712,1.6968159796126578e-5,smart_seq3
NC_045512v2,19713,1.707657215258811e-5,smart_seq3
NC_045512v2,19714,1.7092015800514185e-5,smart_seq3
NC_045512v2,19715,1.7451228298659802e-5,smart_seq3
NC_045512v2,19716,1.7477928641806037e-5,smart_seq3
NC_045512v2,19717,1.7522971777140138e-5,smart_seq3
NC_045512v2,19718,1.7522996214655652e-5,smart_seq3
NC_045512v2,19719,1.7913806554863834e-5,smart_seq3
NC_045512v2,19720,1.800577876564286e-5,smart_seq3
NC_045512v2,19721,1.887126531110123e-5,smart_seq3
NC_045512v2,19722,1.8960730918151085e-5,smart_seq3
NC_045512v2,19723,1.8958130920393505e-5,smart_seq3
NC_045512v2,19724,1.897156757343892e-5,smart_seq3
NC_045512v2,19725,1.8929390413026114e-5,smart_seq3
NC_045512v2,19726,1.8995536272721973e-5,smart_seq3
NC_045512v2,19727,1.9565949406972188e-5,smart_seq3
NC_045512v2,19728,1.954875908364284e-5,smart_seq3
NC_045512v2,19729,1.9531528329622246e-05,smart_seq3
NC_045512v2,19730,1.9661270428703743e-5,smart_seq3
NC_045512v2,19731,2.0079580740531306e-5,smart_seq3
NC_045512v2,19732,2.0061794305504305e-5,smart_seq3
NC_045512v2,19733,2.0224399772366694e-5,smart_seq3
NC_045512v2,19734,2.021296755759145e-5,smart_seq3
NC_045512v2,19735,2.0273605548505535e-5,smart_seq3
NC_045512v2,19736,1.9620238240084428e-5,smart_seq3
NC_045512v2,19737,1.96648849945383e-5,smart_seq3
NC_045512v2,19738,1.9771760658699074e-5,smart_seq3
NC_045512v2,19739,1.959030936226515e-5,smart_seq3
NC_045512v2,19740,1.9578342149945777e-5,smart_seq3
NC_045512v2,19741,1.969237710816684e-5,smart_seq3
NC_045512v2,19742,2.0157873363803417e-5,smart_seq3
NC_045512v2,19743,2.0265192290065394e-5,smart_seq3
NC_045512v2,19744,2.018379084475541e-5,smart_seq3
NC_045512v2,19745,1.962616657606044e-5,smart_seq3
NC_045512v2,19746,1.9625505246627186e-5,smart_seq3
NC_045512v2,19747,1.9425881205113844e-5,smart_seq3
NC_045512v2,19748,1.940490299770476e-5,smart_seq3
NC_045512v2,19749,1.9404467686532913e-5,smart_seq3
NC_045512v2,19750,1.930772593463854e-5,smart_seq3
NC_045512v2,19751,1.930772593463854e-5,smart_seq3
NC_045512v2,19752,1.9445154140454718e-5,smart_seq3
NC_045512v2,19753,1.862617299172079e-5,smart_seq3
NC_045512v2,19754,1.9021676739021788e-5,smart_seq3
NC_045512v2,19755,1.886441211509426e-5,smart_seq3
NC_045512v2,19756,1.9177236006132988e-5,smart_seq3
NC_045512v2,19757,1.931522566560845e-5,smart_seq3
NC_045512v2,19758,1.931746720699747e-5,smart_seq3
NC_045512v2,19759,1.950905391466157e-5,smart_seq3
NC_045512v2,19760,1.951500853485753e-5,smart_seq3
NC_045512v2,19761,1.948609647951482e-5,smart_seq3
NC_045512v2,19762,1.9988445892756012e-5,smart_seq3
NC_045512v2,19763,1.9888017287733307e-5,smart_seq3
NC_045512v2,19764,2.108913471784687e-5,smart_seq3
NC_045512v2,19765,2.1105057593886127e-5,smart_seq3
NC_045512v2,19766,2.1332431703993434e-5,smart_seq3
NC_045512v2,19767,2.1422291719435e-5,smart_seq3
NC_045512v2,19768,2.1973191115454586e-5,smart_seq3
NC_045512v2,19769,2.1820726552873374e-5,smart_seq3
NC_045512v2,19770,2.2047888391733067e-5,smart_seq3
NC_045512v2,19771,2.270912077739932e-5,smart_seq3
NC_045512v2,19772,2.3172245140224398e-5,smart_seq3
NC_045512v2,19773,2.3177259371646744e-5,smart_seq3
NC_045512v2,19774,2.322261878562695e-5,smart_seq3
NC_045512v2,19775,2.3251677475630745e-5,smart_seq3
NC_045512v2,19776,2.3171653082129743e-5,smart_seq3
NC_045512v2,19777,2.3137850924630937e-5,smart_seq3
NC_045512v2,19778,2.3314158051020494e-5,smart_seq3
NC_045512v2,19779,2.283506056808454e-5,smart_seq3
NC_045512v2,19780,2.2795006704988132e-5,smart_seq3
NC_045512v2,19781,2.2981093193666772e-5,smart_seq3
NC_045512v2,19782,2.3008768583442652e-05,smart_seq3
NC_045512v2,19783,2.301518515263685e-5,smart_seq3
NC_045512v2,19784,2.2915042988944998e-5,smart_seq3
NC_045512v2,19785,2.3112774149343807e-5,smart_seq3
NC_045512v2,19786,2.3138049463552294e-5,smart_seq3
NC_045512v2,19787,2.3136415526188256e-5,smart_seq3
NC_045512v2,19788,2.3167845034902042e-5,smart_seq3
NC_045512v2,19789,2.325739294470295e-5,smart_seq3
NC_045512v2,19790,2.306734017732062e-5,smart_seq3
NC_045512v2,19791,2.3080913396857623e-5,smart_seq3
NC_045512v2,19792,2.2949766299300463e-5,smart_seq3
NC_045512v2,19793,2.3122246334339933e-5,smart_seq3
NC_045512v2,19794,2.314139574892371e-5,smart_seq3
NC_045512v2,19795,2.3062686045625244e-5,smart_seq3
NC_045512v2,19796,2.2907972937113514e-5,smart_seq3
NC_045512v2,19797,2.245693945699749e-5,smart_seq3
NC_045512v2,19798,2.248355841125641e-5,smart_seq3
NC_045512v2,19799,2.2475360688762204e-5,smart_seq3
NC_045512v2,19800,2.2662542581074007e-5,smart_seq3
NC_045512v2,19801,2.2665324435594764e-5,smart_seq3
NC_045512v2,19802,2.239447394820529e-5,smart_seq3
NC_045512v2,19803,2.2098257874333074e-5,smart_seq3
NC_045512v2,19804,2.209429142543522e-5,smart_seq3
NC_045512v2,19805,2.2133624841844904e-5,smart_seq3
NC_045512v2,19806,2.3237675339626393e-5,smart_seq3
NC_045512v2,19807,2.3233562033229106e-5,smart_seq3
NC_045512v2,19808,2.329922446260139e-5,smart_seq3
NC_045512v2,19809,2.3135163590091354e-5,smart_seq3
NC_045512v2,19810,2.313203789018774e-5,smart_seq3
NC_045512v2,19811,2.3208944665194666e-5,smart_seq3
NC_045512v2,19812,2.2820660837852957e-5,smart_seq3
NC_045512v2,19813,2.2761832845189014e-5,smart_seq3
NC_045512v2,19814,2.2539021879536677e-5,smart_seq3
NC_045512v2,19815,2.1181081041499814e-5,smart_seq3
NC_045512v2,19816,2.1581912594114558e-5,smart_seq3
NC_045512v2,19817,2.176550436689875e-5,smart_seq3
NC_045512v2,19818,2.176291874228411e-5,smart_seq3
NC_045512v2,19819,2.163411446567923e-5,smart_seq3
NC_045512v2,19820,2.1599738905694183e-5,smart_seq3
NC_045512v2,19821,2.1586875808225594e-5,smart_seq3
NC_045512v2,19822,2.0989949976434514e-5,smart_seq3
NC_045512v2,19823,2.1137398169508514e-5,smart_seq3
NC_045512v2,19824,2.1729208098860123e-5,smart_seq3
NC_045512v2,19825,2.175992330092363e-5,smart_seq3
NC_045512v2,19826,2.1024244229609563e-5,smart_seq3
NC_045512v2,19827,2.097492923692779e-5,smart_seq3
NC_045512v2,19828,2.089680215166649e-5,smart_seq3
NC_045512v2,19829,2.076306417200152e-5,smart_seq3
NC_045512v2,19830,2.085118224286078e-5,smart_seq3
NC_045512v2,19831,2.123742127411997e-5,smart_seq3
NC_045512v2,19832,2.127975919875363e-5,smart_seq3
NC_045512v2,19833,2.117512548722526e-5,smart_seq3
NC_045512v2,19834,2.1091901954913862e-5,smart_seq3
NC_045512v2,19835,2.0878755096595157e-5,smart_seq3
NC_045512v2,19836,2.0989945220825325e-5,smart_seq3
NC_045512v2,19837,2.0989945220825325e-5,smart_seq3
NC_045512v2,19838,2.106138762272337e-5,smart_seq3
NC_045512v2,19839,2.101205652291018e-5,smart_seq3
NC_045512v2,19840,2.0896055214934246e-5,smart_seq3
NC_045512v2,19841,2.1599903674917754e-5,smart_seq3
NC_045512v2,19842,2.1502714349752242e-5,smart_seq3
NC_045512v2,19843,2.1520346573160758e-5,smart_seq3
NC_045512v2,19844,2.1474364563613223e-5,smart_seq3
NC_045512v2,19845,2.1398505758561574e-5,smart_seq3
NC_045512v2,19846,2.189687488217174e-5,smart_seq3
NC_045512v2,19847,2.1838402537459047e-5,smart_seq3
NC_045512v2,19848,2.168820377710754e-5,smart_seq3
NC_045512v2,19849,2.1703742227556155e-5,smart_seq3
NC_045512v2,19850,2.1643569663369654e-5,smart_seq3
NC_045512v2,19851,2.3258440758843895e-5,smart_seq3
NC_045512v2,19852,2.3305054519852264e-5,smart_seq3
NC_045512v2,19853,2.321890673096869e-5,smart_seq3
NC_045512v2,19854,2.315849298601644e-5,smart_seq3
NC_045512v2,19855,2.270498671931415e-5,smart_seq3
NC_045512v2,19856,2.232929644942748e-5,smart_seq3
NC_045512v2,19857,2.2287725312283665e-5,smart_seq3
NC_045512v2,19858,2.231426981902207e-5,smart_seq3
NC_045512v2,19859,2.1953901569898284e-5,smart_seq3
NC_045512v2,19860,2.1685178633482836e-5,smart_seq3
NC_045512v2,19861,2.270654218264172e-5,smart_seq3
NC_045512v2,19862,2.2785194197396502e-5,smart_seq3
NC_045512v2,19863,2.2591556816386457e-5,smart_seq3
NC_045512v2,19864,2.2591807272163377e-5,smart_seq3
NC_045512v2,19865,2.2398959029485804e-5,smart_seq3
NC_045512v2,19866,2.2352445536023218e-5,smart_seq3
NC_045512v2,19867,2.284639935179933e-5,smart_seq3
NC_045512v2,19868,2.2564194597493348e-5,smart_seq3
NC_045512v2,19869,2.1978315272911614e-5,smart_seq3
NC_045512v2,19870,2.2144104243075536e-5,smart_seq3
NC_045512v2,19871,2.2012514298316704e-5,smart_seq3
NC_045512v2,19872,2.2111105311021384e-5,smart_seq3
NC_045512v2,19873,2.307622792081892e-5,smart_seq3
NC_045512v2,19874,2.301629514238482e-5,smart_seq3
NC_045512v2,19875,2.300683946439955e-5,smart_seq3
NC_045512v2,19876,2.2437143497207798e-5,smart_seq3
NC_045512v2,19877,2.2405041036009626e-5,smart_seq3
NC_045512v2,19878,2.249759515072588e-5,smart_seq3
NC_045512v2,19879,2.2733581081352483e-5,smart_seq3
NC_045512v2,19880,2.2665395069625306e-5,smart_seq3
NC_045512v2,19881,2.2277700509354517e-5,smart_seq3
NC_045512v2,19882,2.211330924184802e-5,smart_seq3
NC_045512v2,19883,2.2400899789002972e-5,smart_seq3
NC_045512v2,19884,2.237398674613734e-5,smart_seq3
NC_045512v2,19885,2.2225708978417862e-5,smart_seq3
NC_045512v2,19886,2.204441948027825e-5,smart_seq3
NC_045512v2,19887,2.2115424118918754e-5,smart_seq3
NC_045512v2,19888,2.1952210699781264e-5,smart_seq3
NC_045512v2,19889,2.2494745919018967e-5,smart_seq3
NC_045512v2,19890,2.252695769512201e-5,smart_seq3
NC_045512v2,19891,2.252107145127416e-5,smart_seq3
NC_045512v2,19892,2.292057038783892e-5,smart_seq3
NC_045512v2,19893,2.262993522405544e-5,smart_seq3
NC_045512v2,19894,2.26346739373919e-5,smart_seq3
NC_045512v2,19895,2.3168332177211243e-5,smart_seq3
NC_045512v2,19896,2.2951340064997366e-5,smart_seq3
NC_045512v2,19897,2.2965500816076047e-5,smart_seq3
NC_045512v2,19898,2.2970745805400817e-5,smart_seq3
NC_045512v2,19899,2.2972551633976053e-5,smart_seq3
NC_045512v2,19900,2.3511795210160875e-5,smart_seq3
NC_045512v2,19901,2.349115658160037e-5,smart_seq3
NC_045512v2,19902,2.3889895382368734e-5,smart_seq3
NC_045512v2,19903,2.4690012117738076e-5,smart_seq3
NC_045512v2,19904,2.3915373955871576e-5,smart_seq3
NC_045512v2,19905,2.4493700657478286e-5,smart_seq3
NC_045512v2,19906,2.4583494521029366e-5,smart_seq3
NC_045512v2,19907,2.4887558837051406e-5,smart_seq3
NC_045512v2,19908,2.4903897519881944e-5,smart_seq3
NC_045512v2,19909,2.496574539539186e-5,smart_seq3
NC_045512v2,19910,2.496329735232216e-5,smart_seq3
NC_045512v2,19911,2.4981293019603634e-5,smart_seq3
NC_045512v2,19912,2.4162485835093855e-5,smart_seq3
NC_045512v2,19913,2.4244900360080376e-5,smart_seq3
NC_045512v2,19914,2.3638933626476734e-5,smart_seq3
NC_045512v2,19915,2.3620009539881764e-5,smart_seq3
NC_045512v2,19916,2.3401407030665993e-5,smart_seq3
NC_045512v2,19917,2.3312948042210958e-5,smart_seq3
NC_045512v2,19918,2.3101361609307877e-5,smart_seq3
NC_045512v2,19919,2.3173336195989355e-5,smart_seq3
NC_045512v2,19920,2.3103287328486117e-5,smart_seq3
NC_045512v2,19921,2.2540160183763295e-5,smart_seq3
NC_045512v2,19922,2.207762047198054e-5,smart_seq3
NC_045512v2,19923,2.207613860119376e-5,smart_seq3
NC_045512v2,19924,2.201929404496106e-5,smart_seq3
NC_045512v2,19925,2.2573119876332624e-5,smart_seq3
NC_045512v2,19926,2.2914930969822487e-5,smart_seq3
NC_045512v2,19927,2.2723118279487193e-5,smart_seq3
NC_045512v2,19928,2.3769052046499098e-5,smart_seq3
NC_045512v2,19929,2.369878434620953e-5,smart_seq3
NC_045512v2,19930,2.39617676105874e-5,smart_seq3
NC_045512v2,19931,2.3813693063005156e-5,smart_seq3
NC_045512v2,19932,2.3831275504274185e-5,smart_seq3
NC_045512v2,19933,2.385703264128498e-5,smart_seq3
NC_045512v2,19934,2.3860598376365085e-5,smart_seq3
NC_045512v2,19935,2.3536672376960657e-5,smart_seq3
NC_045512v2,19936,2.3546171591022286e-5,smart_seq3
NC_045512v2,19937,2.4124964493469044e-5,smart_seq3
NC_045512v2,19938,2.412487438844798e-5,smart_seq3
NC_045512v2,19939,2.4097350101220573e-5,smart_seq3
NC_045512v2,19940,2.4189425295542993e-5,smart_seq3
NC_045512v2,19941,2.4513513625754582e-5,smart_seq3
NC_045512v2,19942,2.471247963597732e-5,smart_seq3
NC_045512v2,19943,2.4650600795461865e-5,smart_seq3
NC_045512v2,19944,2.4718889414086742e-5,smart_seq3
NC_045512v2,19945,2.4685352731530018e-5,smart_seq3
NC_045512v2,19946,2.467368613581789e-5,smart_seq3
NC_045512v2,19947,2.467368613581789e-5,smart_seq3
NC_045512v2,19948,2.4839086130220076e-5,smart_seq3
NC_045512v2,19949,2.484054015237892e-5,smart_seq3
NC_045512v2,19950,2.4633923171167562e-5,smart_seq3
NC_045512v2,19951,2.4395558008404782e-5,smart_seq3
NC_045512v2,19952,2.422524913868494e-5,smart_seq3
NC_045512v2,19953,2.4201541976813202e-05,smart_seq3
NC_045512v2,19954,2.420883842008561e-5,smart_seq3
NC_045512v2,19955,2.2903612047157622e-5,smart_seq3
NC_045512v2,19956,2.2989556325846935e-5,smart_seq3
